X,Y,bemerkung,befundtyp,geometry_p,befundnumm,flaeche_id,befundart,befundtyp2,befund_id,kultur,abschnitt,epoche,bs_AZ,BOARTSTDKL,Bodenklass,BodTyp_T,AEPOT_K,bofu_AZ,reclass_ex,dgm10doarf,hoehe_uebe,neig20,X,Y
4500677.5921032242,5733379.5036499994,Dat.: evt. Schnurkeramik?,Pfostengrube,4347,216,520000,Siedlung,Pfostengrube,17559,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500677.592103224200000,5733379.503649999400000
4500677.3723898819,5733378.60145,Dat.: evt. Schnurkeramik?,Pfostengrube,4348,214,520000,Siedlung,Pfostengrube,17560,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500677.372389881900000,5733378.601450000000000
4500677.7781138634,5733378.99775,Dat.: evt. Schnurkeramik?,Pfostengrube,4349,215,520000,Siedlung,Pfostengrube,17561,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500677.778113863400000,5733378.997750000100000
4500677.1601565219,5733376.1498499997,Dat.: evt. Schnurkeramik?,Pfostengrube,4350,212,520000,Siedlung,Pfostengrube,17562,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500677.160156521900000,5733376.149849999700000
4500677.347914408,5733375.320599999,Dat.: evt. Schnurkeramik?,Pfostengrube,4351,213,520000,Siedlung,Pfostengrube,17563,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500677.347914408000000,5733375.320599999300000
4500676.5307873767,5733378.032199999,Dat.: evt. Schnurkeramik?,Pfostengrube,4352,210,520000,Siedlung,Pfostengrube,17564,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500676.530787376700000,5733378.032199999300000
4500676.7447368624,5733377.08915,,Grube,4353,211,520000,Siedlung,Grube,17565,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500676.744736862400000,5733377.089150000400000
4500768.7820883244,5733377.32175,,Grube,4354,1530,520000,Siedlung,Grube,17566,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.31801,0.83125,0.68982,4500768.782088324400000,5733377.321750000100000
4500677.7880795505,5733380.4831499998,Dat.: evt. Schnurkeramik,Pfostengrube,4355,218,520000,Siedlung,Pfostengrube,17567,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.84345,4500677.788079550500000,5733380.483149999800000
4500679.3415471017,5733378.69565,,Grube,4356,219,520000,Siedlung,Grube,17568,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,85.00299,1.26904,0.60753,4500679.341547101700000,5733378.695650000100000
4500568.8516391749,5733372.2903,,Grube,4357,4,520000,Siedlung,Grube,17569,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,8.00000,85.46500,1.53465,0.31992,4500568.851639174900000,5733372.290300000500000
4500774.2906028405,5733439.1786499992,,Pfostengrube,4358,1858,520000,Siedlung,Pfostengrube,17570,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.18056,1.01791,0.51921,4500774.290602840500000,5733439.178649998300000
4500774.2906028405,5733439.1786499992,,Pfostengrube,4358,1858,520000,Siedlung,Pfostengrube,17570,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.18056,1.01791,0.51921,4500774.290602840500000,5733439.178649998300000
4500787.7059890563,5733421.825,,Grube,4359,1859,520000,Siedlung,Grube,17571,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.26158,1.07011,0.45417,4500787.705989056300000,5733421.824999999300000
4500787.7059890563,5733421.825,,Grube,4359,1859,520000,Siedlung,Grube,17571,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.26158,1.07011,0.45417,4500787.705989056300000,5733421.824999999300000
4500788.2722655386,5733426.0091499994,?hnlich zu Bef. 1794,Herdstelle,4360,1850,520000,Siedlung,Herdstelle,17572,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.26548,1.12733,0.45417,4500788.272265538600000,5733426.009149999400000
4500778.7591587491,5733445.6014999989,,Grube,4361,1851,520000,Siedlung,Grube,17573,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.09547,1.06875,0.59239,4500778.759158749100000,5733445.601499998900000
4500778.7591587491,5733445.6014999989,,Grube,4361,1851,520000,Siedlung,Grube,17573,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.09547,1.06875,0.59239,4500778.759158749100000,5733445.601499998900000
4500778.793859168,5733451.08005,,Grube,4362,1852,520000,Siedlung,Grube,17574,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.09547,1.06875,0.59239,4500778.793859168000000,5733451.080049999100000
4500778.793859168,5733451.08005,,Grube,4362,1852,520000,Siedlung,Grube,17574,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.09547,1.06875,0.59239,4500778.793859168000000,5733451.080049999100000
4500775.0541832978,5733429.1937499996,"Fund-Nr. 1785-10, 1785-19 im Pl. 0",Grube,4363,1854,520000,Siedlung,Grube,17575,,aelter,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.25822,1.08209,0.51921,4500775.054183297800000,5733429.193749999600000
4500774.3141687438,5733430.9827,,Grube,4364,1855,520000,Siedlung,Grube,17576,,aelter,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.20860,0.99559,0.51921,4500774.314168743800000,5733430.982699999600000
4500773.092398718,5733434.7979499996,entspricht Befund 1792 im Pl. 0,Grube,4365,1856,520000,Siedlung,Grube,17577,,aelter,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.20860,0.99559,0.51921,4500773.092398718000000,5733434.797949999600000
4500772.6672607614,5733436.5491,,Pfostengrube,4366,1857,520000,Siedlung,Pfostengrube,17578,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.18056,1.01791,0.51921,4500772.667260761400000,5733436.549100000400000
4500772.6672607614,5733436.5491,,Pfostengrube,4366,1857,520000,Siedlung,Pfostengrube,17578,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.18056,1.01791,0.51921,4500772.667260761400000,5733436.549100000400000
4500863.4576739594,5733384.3883,,Grube,4367,915,520000,Siedlung,Grube,17579,,,undat.,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.98192,0.83607,0.18210,4500863.457673959400000,5733384.388299999800000
4500856.9703490688,5733393.2397,,Grube,4368,914,520000,Siedlung,Grube,17580,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,84.01796,0.93562,0.21125,4500856.970349068800000,5733393.239699999800000
4500859.0896395054,5733382.2466,,Pfostengrube,4369,917,520000,Siedlung,Pfostengrube,17581,,,undat.,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.98192,0.83607,0.21125,4500859.089639505400000,5733382.246600000200000
4500754.935316788,5733416.254,"Bezug zu 758, 761?",Pfostengrube,4398,759,520000,Siedlung,Pfostengrube,17610,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.21246,0.87885,0.63038,4500754.935316788000000,5733416.253999999700000
4500870.1254382245,5733381.9305499997,,Grube,4370,916,520000,Siedlung,Grube,17582,,,undat.,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.93679,0.83526,0.18210,4500870.125438224500000,5733381.930549999700000
4500854.544485094,5733391.92805,,Grube,4371,913,520000,Siedlung,Grube,17583,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,84.05357,0.92793,0.21125,4500854.544485094000000,5733391.928050000200000
4500853.0381126739,5733390.48495,,Grube,4372,912,520000,Siedlung,Grube,17584,Hausurnenkultur,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,84.05357,0.92793,0.21125,4500853.038112673900000,5733390.484950000400000
4500905.3045199178,5733405.756499999,,Graben,4373,847,520000,unklar,Graben,17585,,spaet,Bronzezeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.88106,1.15459,0.63513,4500905.304519917800000,5733405.756499999200000
4500905.3045199178,5733405.756499999,,Graben,4373,847,520000,unklar,Graben,17585,,,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.88106,1.15459,0.63513,4500905.304519917800000,5733405.756499999200000
4500907.0431121401,5733400.5525,,Grube,4374,846,520000,Siedlung,Grube,17586,,spaet,Bronzezeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.89961,1.11304,0.63513,4500907.043112140100000,5733400.552500000200000
4500907.0431121401,5733400.5525,,Grube,4374,846,520000,Siedlung,Grube,17586,,,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.89961,1.11304,0.63513,4500907.043112140100000,5733400.552500000200000
4500909.198102938,5733401.954299999,,Grube,4375,845,520000,Siedlung,Grube,17587,,spaet,Bronzezeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.89961,1.11304,0.63513,4500909.198102938000000,5733401.954299999400000
4500909.198102938,5733401.954299999,,Grube,4375,845,520000,Siedlung,Grube,17587,,,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.89961,1.11304,0.63513,4500909.198102938000000,5733401.954299999400000
4500913.1414431445,5733403.5352499997,,Grube,4376,844,520000,Siedlung,Grube,17588,,,undat.,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,7.00000,83.89961,1.11304,0.63513,4500913.141443144500000,5733403.535249999700000
4500789.0421839599,5733405.550899999,,Grube,4377,843,520000,Siedlung,Grube,17589,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.28555,1.03934,0.42256,4500789.042183959900000,5733405.550899999200000
4500810.1979126148,5733379.32045,,Grube,4378,842,520000,Siedlung,Grube,17590,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.17033,0.82267,0.30129,4500810.197912614800000,5733379.320450000500000
4500803.6746378606,5733379.43355,,Pfostengrube,4379,841,520000,Siedlung,Pfostengrube,17591,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.28452,0.86494,0.30129,4500803.674637860600000,5733379.433550000200000
4500799.612732878,5733388.62525,,Pfostengrube,4380,840,520000,Siedlung,Pfostengrube,17592,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.28667,0.92644,0.46708,4500799.612732878000000,5733388.625250000500000
4500898.7864045296,5733407.5679,,Grube,4381,849,520000,Siedlung,Grube,17593,,,undat.,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.96732,1.19233,0.52134,4500898.786404529600000,5733407.567900000100000
4500906.2013088595,5733409.5802,,Grube,4382,848,520000,Siedlung,Grube,17594,,aelter,Eisenzeit,62.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,83.88106,1.15459,0.63513,4500906.201308859500000,5733409.580200000700000
4500678.3492634147,5733357.2129,,Pfostengrube,4383,663,520000,Siedlung,Pfostengrube,17595,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.16874,1.38176,0.38882,4500678.349263414700000,5733357.212899999700000
4500789.6743108854,5733412.0885499995,,Grube,4384,1738,520000,Siedlung,Grube,17596,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.28555,1.03934,0.42256,4500789.674310885400000,5733412.088549999500000
4500810.351418931,5733415.93365,,Grube,4385,1730,520000,Siedlung,Grube,17597,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.26056,1.14678,0.32404,4500810.351418931000000,5733415.933650000000000
4500805.9329694826,5733413.64935,,Pfostengrube,4386,1733,520000,Siedlung,Pfostengrube,17598,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.24509,1.07516,0.32404,4500805.932969482600000,5733413.649350000500000
4500808.5203590868,5733416.6146499999,,Pfostengrube,4387,1732,520000,Siedlung,Pfostengrube,17599,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.26056,1.14678,0.32404,4500808.520359086800000,5733416.614649999900000
4500795.4194027055,5733414.2199499998,,Grube,4388,1737,520000,Siedlung,Grube,17600,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,8.00000,84.28555,1.03934,0.42256,4500795.419402705500000,5733414.219949999800000
4500795.6861790698,5733416.2421499994,,Grube,4389,1736,520000,Siedlung,Grube,17601,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,1.00000,84.26158,1.07011,0.42256,4500795.686179069800000,5733416.242149999400000
4500754.2420249879,5733422.696699999,,Grube,4390,753,520000,Siedlung,Grube,17602,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.21246,0.87885,0.57699,4500754.242024987900000,5733422.696699999300000
4500754.2420249879,5733422.696699999,,Grube,4390,753,520000,Siedlung,Grube,17602,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.21246,0.87885,0.57699,4500754.242024987900000,5733422.696699999300000
4500753.7639692314,5733425.3438499998,,Graben,4391,752,520000,unklar,Graben,17603,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.17709,0.89373,0.57699,4500753.763969231400000,5733425.343849999800000
4500750.7389601395,5733425.3773,,Grube,4392,751,520000,Siedlung,Grube,17604,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.17709,0.89373,0.57699,4500750.738960139500000,5733425.377299999800000
4500750.5125344517,5733426.3725,,Pfostengrube,4393,750,520000,Siedlung,Pfostengrube,17605,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.17709,0.89373,0.57699,4500750.512534451700000,5733426.372500000500000
4500756.1546401866,5733420.2913499996,,Grube,4394,757,520000,Siedlung,Grube,17606,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.23429,0.93450,0.57699,4500756.154640186600000,5733420.291349999600000
4500754.9289642442,5733420.9049499994,,Grube,4395,756,520000,Siedlung,Grube,17607,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.21246,0.87885,0.57699,4500754.928964244200000,5733420.904949999400000
4500754.9289642442,5733420.9049499994,,Grube,4395,756,520000,Siedlung,Grube,17607,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.21246,0.87885,0.57699,4500754.928964244200000,5733420.904949999400000
4500756.2372382069,5733422.0089499997,,Grube,4396,755,520000,Siedlung,Grube,17608,,spaet,Bronzezeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.23429,0.93450,0.57699,4500756.237238206900000,5733422.008950000600000
4500756.2372382069,5733422.0089499997,,Grube,4396,755,520000,Siedlung,Grube,17608,,,Eisenzeit,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.23429,0.93450,0.57699,4500756.237238206900000,5733422.008950000600000
4500755.660621983,5733423.6979499999,,Grube,4397,754,520000,Siedlung,Grube,17609,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,3.00000,84.23429,0.93450,0.57699,4500755.660621983000000,5733423.697949999900000
4500751.3717629761,5733418.704,"Bezug zu 759, 761?",Pfostengrube,4399,758,520000,Siedlung,Pfostengrube,17611,,,undat.,89.00000,"Lehm; Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.21246,0.87885,0.63038,4500751.371762976100000,5733418.703999999900000
4500702.7990678605,5733427.82265,,Pfostengrube,4400,506,520000,Siedlung,Pfostengrube,17612,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Stauwasserbden,Humuspseudogley,3.00000,85,2.00000,84.23382,0.79660,0.71519,4500702.799067860500000,5733427.822650001400000
4500624.438943591,5733378.9189499998,,Grube,4401,1597,520000,Siedlung,Grube,17613,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.38135,1.51181,0.53341,4500624.438943591000000,5733378.918949999800000
4500617.4381251307,5733380.419199999,Bezug zu 1592?,Pfostengrube,4402,1593,520000,Siedlung,Pfostengrube,17614,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.38135,1.51181,0.69758,4500617.438125130700000,5733380.419200000400000
4500651.7482407782,5733269.32275,,Pfostengrube,4403,1033,520000,Siedlung,Pfostengrube,17615,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,5.00000,85.56072,1.20493,0.39922,4500651.748240778200000,5733269.322750000300000
4500625.6044587158,5733368.0742,"Bezug zu 1089, 1598",Pfostengrube,4404,1599,520000,Siedlung,Pfostengrube,17616,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.28603,1.45086,0.53341,4500625.604458715800000,5733368.074199999700000
4500598.8434382444,5733322.65845,,Grube,4405,1030,520000,Siedlung,Grube,17617,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.48573,1.27820,0.13594,4500598.843438244400000,5733322.658450000000000
4500597.1625672635,5733365.5229499992,Dat.: unsicher,Grube,4406,1025,520000,Siedlung,Grube,17618,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.43541,1.54980,0.38320,4500597.162567263500000,5733365.522950000100000
4500612.8088431675,5733352.3471,,Ofen,4407,1024,520000,Siedlung,Ofen,17619,Schnurkeramik,spaet,Neolithikum,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.47369,1.44553,0.27972,4500612.808843167500000,5733352.347099999900000
4500605.1693248767,5733302.6358,,Grube,4408,1027,520000,Siedlung,Grube,17620,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,1.00000,85.52963,1.22761,0.18468,4500605.169324876700000,5733302.635800000300000
4500599.3892929936,5733324.0415499993,,Grube,4409,1031,520000,Siedlung,Grube,17621,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.48573,1.27820,0.13594,4500599.389292993600000,5733324.041549999300000
4500628.0731291613,5733342.55095,Bezug zu 1022?,Pfostengrube,4410,1021,520000,Siedlung,Pfostengrube,17622,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,3.00000,85.53847,1.49069,0.33662,4500628.073129161300000,5733342.550950000100000
4500612.8079811353,5733344.9755499996,,Grube,4411,1020,520000,Siedlung,Grube,17623,,aelter,Eisenzeit,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.50948,1.42738,0.27972,4500612.807981135300000,5733344.975549999600000
4500618.2493892945,5733350.2441,Dat.: unsicher,Graben,4412,1023,520000,unklar,Graben,17624,,,undat.,81.00000,"sandiger Lehm; sandiger Lehm ber ...",Schwarzerden,Braunerde-Tschernosem,5.00000,89,2.00000,85.47369,1.44553,0.27972,4500618.249389294500000,5733350.244099999800000
