"";"geometry_p.key";"befundnummer";"befund_id";"flaeche_id";"befundtyp";"befundart";"epoche";"abschnitt";"kultur";"dgm10doarf";"Hoehe.ueber.tiefenlinie";"neigung";"az";"aepot";"bodenklasse";"bodentyp";"area";"X";"Y"
"27";3965;1841;17177;520000;"Grube";"Siedlung";"undat.";NA;NA;84,08846;0,81764;0,30129;62;3;"Stauwasserbden";"Humuspseudogley";0,912;4500832,199;5733371,463
"28";3996;1771;17208;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,83661;1,21792;1,24412;62;3;"Stauwasserbden";"Humuspseudogley";1,129;4500919,43;5733423,779
"29";4089;1704;17301;520000;"Graben";"unklar";"undat.";NA;NA;84,05922;0,82874;0,25034;62;3;"Stauwasserbden";"Humuspseudogley";1,092;4500839,03;5733381,056
"30";4093;1391;17305;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,93761;0,94554;0,1821;62;3;"Stauwasserbden";"Humuspseudogley";0,102;4500879,157;5733392,185
"31";4157;939;17369;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,97524;1,04522;0,52134;62;3;"Stauwasserbden";"Humuspseudogley";0,789;4500885,317;5733403,098
"32";4159;933;17371;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";84,08071;1,01648;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";1,535;4500851,14;5733395,703
"33";4161;931;17373;520000;"Grube";"Siedlung";"undat.";NA;NA;84,12258;1,01582;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";1,514;4500843,116;5733396,356
"34";4164;936;17376;520000;"Grube";"Siedlung";"undat.";NA;NA;84,08427;0,91651;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";0,756;4500844,325;5733387,542
"35";4165;934;17377;520000;"Grube";"Siedlung";"undat.";NA;NA;84,12258;1,01582;0,25034;62;3;"Stauwasserbden";"Humuspseudogley";0,93;4500837,24;5733395,455
"36";4265;928;17477;520000;"Grube";"Siedlung";"undat.";NA;NA;84,08427;0,91651;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";0,586;4500842,67;5733391,719
"37";4266;920;17478;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,98192;0,83607;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";0,141;4500857,54;5733383,721
"38";4329;1394;17541;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,87491;1,13794;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";1,77;4500918,843;5733401,858
"39";4345;1897;17557;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,87491;1,13794;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";1,77;4500918,73;5733401,979
"40";4367;915;17579;520000;"Grube";"Siedlung";"undat.";NA;NA;83,98192;0,83607;0,1821;62;3;"Stauwasserbden";"Humuspseudogley";0,908;4500863,457;5733384,388
"41";4368;914;17580;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";84,01796;0,93562;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";0,623;4500856,97;5733393,239
"42";4369;917;17581;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,98192;0,83607;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";0,125;4500859,089;5733382,246
"43";4370;916;17582;520000;"Grube";"Siedlung";"undat.";NA;NA;83,93679;0,83526;0,1821;62;3;"Stauwasserbden";"Humuspseudogley";0,469;4500870,125;5733381,93
"44";4371;913;17583;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";84,05357;0,92793;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";1,463;4500854,544;5733391,928
"45";4372;912;17584;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";84,05357;0,92793;0,21125;62;3;"Stauwasserbden";"Humuspseudogley";1,408;4500853,038;5733390,484
"46";4376;844;17588;520000;"Grube";"Siedlung";"undat.";NA;NA;83,89961;1,11304;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";0,244;4500913,141;5733403,535
"47";4381;849;17593;520000;"Grube";"Siedlung";"undat.";NA;NA;83,96732;1,19233;0,52134;62;3;"Stauwasserbden";"Humuspseudogley";0,637;4500898,786;5733407,567
"48";4382;848;17594;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,88106;1,15459;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";0,211;4500906,201;5733409,58
"49";4480;909;17692;520000;"Grube";"Siedlung";"undat.";NA;NA;84,10275;1,09832;0,36725;62;3;"Stauwasserbden";"Humuspseudogley";1,779;4500849,644;5733407,403
"50";4537;1301;17749;520000;"sonstiger Siedlungsbefund";"Siedlung";"Neolithikum";"spaet";"Schnurkeramik";83,94173;1,18896;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";4,563;4500887,544;5733431,661
"51";4538;1301;17750;520000;"sonstiger Siedlungsbefund";"Siedlung";"Neolithikum";"spaet";"Schnurkeramik";83,94173;1,18896;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";4,563;4500887,278;5733431,648
"52";4650;1315;17862;520000;"Grube";"Siedlung";"undat.";NA;NA;84,12258;1,01582;0,36725;62;3;"Stauwasserbden";"Humuspseudogley";1,723;4500843,529;5733400,563
"53";4651;1314;17863;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;84,12258;1,01582;0,36725;62;3;"Stauwasserbden";"Humuspseudogley";0,258;4500842,28;5733400,081
"54";4680;961;17892;520000;"Grube";"Siedlung";"undat.";NA;NA;84,07375;1,22922;0,85069;62;3;"Stauwasserbden";"Humuspseudogley";0,633;4500864,477;5733427,336
"55";4755;1324;17967;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,88106;1,15459;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";0,078;4500909,599;5733414,236
"56";4779;1898;17991;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,87491;1,13794;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";1,393;4500917,448;5733404,458
"57";4780;1899;17992;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,87491;1,13794;0,63513;62;3;"Stauwasserbden";"Humuspseudogley";3,492;4500916,813;5733403,198
"58";4783;1896;17995;520000;"Grube";"Siedlung";"undat.";NA;NA;83,87491;1,13794;0,91693;62;3;"Stauwasserbden";"Humuspseudogley";1,557;4500920,662;5733402,809
"59";4789;951;18001;520000;"Grube";"Siedlung";"Neolithikum";"spaet";"Schnurkeramik";83,94173;1,18896;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";4,563;4500887,674;5733431,063
"60";4790;952;18002;520000;"Grube";"Siedlung";"undat.";NA;NA;83,94173;1,18896;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";2,076;4500885,411;5733428,182
"61";4843;1339;18055;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";83,86966;1,19242;0,91693;62;3;"Stauwasserbden";"Humuspseudogley";1,434;4500921,565;5733413,519
"62";4890;948;18102;520000;"Grube";"Siedlung";"undat.";NA;NA;83,97958;1,16908;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";0,475;4500891,377;5733423,728
"63";4891;949;18103;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,94173;1,18896;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";0,107;4500885,373;5733425,119
"64";4893;947;18105;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,97958;1,16908;1,10196;62;3;"Stauwasserbden";"Humuspseudogley";0,105;4500893,46;5733422,112
"65";4894;944;18106;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;83,93923;1,22327;0,52134;62;3;"Stauwasserbden";"Humuspseudogley";0,205;4500898,043;5733419,698
"66";5123;1796;18335;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;84,08846;0,81764;0,25034;62;3;"Stauwasserbden";"Humuspseudogley";0,146;4500827,95;5733382,643
"67";5187;1381;18399;520000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";84,10275;1,09832;0,36725;62;3;"Stauwasserbden";"Humuspseudogley";1,568;4500849,408;5733409,817
"68";5210;520007;18422;520000;"Pfostenbau";"Siedlung";"Eisenzeit";NA;NA;84,12258;1,01582;0,25034;62;3;"Stauwasserbden";"Humuspseudogley";11,764;4500838,826;5733398,986
"69";5215;520008;18427;520000;"Pfostenbau";"Siedlung";"Eisenzeit";NA;NA;83,97524;1,04522;0,42876;62;3;"Stauwasserbden";"Humuspseudogley";40,135;4500879,015;5733403,258
"70";1149;11048;6663;280000;"Hocker";"Graeberfeld";"Neolithikum";"spaet";"Schnurkeramik";92,94336;5,51888;0,25143;66;5;"Schwarzerden";"Tschernosem";1,635;4494861,372;5735224,374
"71";1171;11075;8727;280000;"Grube";"Siedlung";"undat.";NA;NA;92,93839;5,52991;0,25143;66;5;"Schwarzerden";"Tschernosem";0,188;4494861,364;5735236,439
"72";1206;11132;8732;280000;"Grube";"Siedlung";"undat.";NA;NA;92,89796;5,44915;0,24077;66;5;"Schwarzerden";"Tschernosem";0,84;4494884,635;5735222,121
"73";7777;11036;6644;280000;"Graben";"unklar";"Neolithikum";"mittel";"Baalberge";92,93839;5,52991;0,23868;66;5;"Schwarzerden";"Tschernosem";27,443;4494862,209;5735242,809
"74";1881;30179;5715;40000;"Vorratsgrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,52933;6,21658;0,91061;71;5;"Schwarzerden";"Tschernosem";0,766;4490997,556;5738720,997
"75";1780;30122;6083;40000;"Pfostengrube";"Siedlung";"undat.";NA;NA;77,28869;6,03367;0,89133;71;5;"Schwarzerden";"Tschernosem";0,102;4490988,946;5738698,194
"76";1862;30168;8004;40000;"Hocker";"Graeberfeld";"Neolithikum";"spaet";"Glockenbecher";77,37773;6,0853;0,91061;71;5;"Schwarzerden";"Tschernosem";7,934;4491011,52;5738726,744
"77";1863;30169;8161;40000;"Ofen";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,37773;6,0853;0,91061;71;5;"Schwarzerden";"Tschernosem";2,043;4491005,547;5738729,371
"78";1765;30116;8859;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,2912;6,03143;0,95681;71;5;"Schwarzerden";"Tschernosem";0,615;4490999,158;5738708,174
"79";1772;30119;8861;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,2912;6,03143;0,95681;71;5;"Schwarzerden";"Tschernosem";0,746;4490996,564;5738705,765
"80";1873;30174;8901;40000;"Grube";"Siedlung";"undat.";NA;NA;77,2912;6,03143;0,95681;71;5;"Schwarzerden";"Tschernosem";0,855;4490996,07;5738710,425
"81";1865;30170;8902;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,52933;6,21658;0,91061;71;5;"Schwarzerden";"Tschernosem";3,09;4491001,822;5738722,009
"82";1870;30173;8904;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,4022;6,1208;0,95681;71;5;"Schwarzerden";"Tschernosem";0,77;4490994,493;5738711,272
"83";1867;30171;8905;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,52933;6,21658;0,95681;71;5;"Schwarzerden";"Tschernosem";1,078;4491001,67;5738715,898
"84";1882;30180;8917;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,4022;6,1208;0,95681;71;5;"Schwarzerden";"Tschernosem";1,813;4490987,966;5738706,678
"85";1868;30172;8906;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,4022;6,1208;0,95681;71;5;"Schwarzerden";"Tschernosem";1,553;4490994,99;5738714,365
"86";1884;30181;8919;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,37773;6,0853;0,91061;71;5;"Schwarzerden";"Tschernosem";1,707;4491006,691;5738729,972
"87";1875;30176;8911;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,4022;6,1208;0,95681;71;5;"Schwarzerden";"Tschernosem";0,92;4490991,512;5738710,823
"88";1877;30177;8912;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,4022;6,1208;0,95681;71;5;"Schwarzerden";"Tschernosem";1,313;4490991,005;5738708,499
"89";1879;30178;8914;40000;"Grube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";77,4022;6,1208;0,95681;71;5;"Schwarzerden";"Tschernosem";0,338;4490991,274;5738705,033
"90";3024;426025;6417;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,41782;1,48297;1,05962;75;5;"Schwarzerden";"Tschernosem";0,043;4497972,132;5733553,293
"91";3032;426056;6418;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,75057;1,08565;1,24269;75;5;"Schwarzerden";"Tschernosem";0,035;4497954,864;5733563,794
"92";3033;426062;6422;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,92386;1,19499;1,24269;75;5;"Schwarzerden";"Tschernosem";0,029;4497956,217;5733566,5
"93";3035;426066;6427;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,1112;1,31213;1,24269;75;5;"Schwarzerden";"Tschernosem";0,131;4497959,279;5733560,053
"94";3036;426067;6428;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,53984;0,94811;1,24269;75;5;"Schwarzerden";"Tschernosem";0,016;4497951,527;5733566,161
"95";3039;426083;7382;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,75057;1,08565;1,24269;75;5;"Schwarzerden";"Tschernosem";0,045;4497948,912;5733561,443
"96";3018;426016;7390;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,30224;1,43315;1,18474;75;5;"Schwarzerden";"Tschernosem";0,045;4497957,331;5733554,718
"97";3020;426018;7391;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,30224;1,43315;1,18474;75;5;"Schwarzerden";"Tschernosem";0,004;4497955,588;5733554,843
"98";3025;426026;7392;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,41782;1,48297;1,05962;75;5;"Schwarzerden";"Tschernosem";0,031;4497969,757;5733553,326
"99";3026;426027;7393;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,41782;1,48297;1,05962;75;5;"Schwarzerden";"Tschernosem";0,037;4497972,751;5733553,434
"100";3027;426034;7394;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,23991;1,3736;1,05962;75;5;"Schwarzerden";"Tschernosem";0,041;4497970,043;5733559,036
"101";3028;426036;7395;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,23991;1,3736;1,05962;75;5;"Schwarzerden";"Tschernosem";0,025;4497970,56;5733559,265
"102";3029;426039;7396;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,23991;1,3736;1,1173;75;5;"Schwarzerden";"Tschernosem";0,072;4497966,704;5733560,115
"103";3030;426041;7397;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,23991;1,3736;1,1173;75;5;"Schwarzerden";"Tschernosem";0,047;4497967,039;5733561,521
"104";3031;426055;7398;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,1112;1,31213;1,24269;75;5;"Schwarzerden";"Tschernosem";0,031;4497957,1;5733561,414
"105";3037;426072;7399;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,92386;1,19499;1,24269;75;5;"Schwarzerden";"Tschernosem";0,037;4497955,912;5733565,431
"106";3038;426077;7400;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,1112;1,31213;1,18474;75;5;"Schwarzerden";"Tschernosem";0,082;4497958,655;5733559,769
"107";2997;425010;7620;420000;"Grube";"Siedlung";"undat.";NA;NA;85,70262;1,04435;1,18526;75;5;"Schwarzerden";"Tschernosem";0,18;4497958,9;5733580,223
"108";3015;426011;7628;420000;"";"unklar";"Eisenzeit";"aelter";"Hausurnenkultur";86,06604;1,26839;1,1173;75;5;"Schwarzerden";"Tschernosem";6,318;4497966,896;5733566,014
"109";3019;426017;7629;420000;"Pfostengrube";"Siedlung";"undat.";NA;NA;86,30224;1,43315;1,18474;75;5;"Schwarzerden";"Tschernosem";0,016;4497956,718;5733554,705
"110";2986;424023;8076;420000;"Grube";"Siedlung";"undat.";NA;NA;85,86118;1,12988;1,10007;75;5;"Schwarzerden";"Tschernosem";0,98;4497980,674;5733594,823
"111";2970;424002;8069;420000;"Grube";"Siedlung";"undat.";NA;NA;85,99883;1,19514;1,10007;75;5;"Schwarzerden";"Tschernosem";1,16;4497993,537;5733592,195
"112";2971;424003;8072;420000;"Grube";"Siedlung";"undat.";NA;NA;85,99883;1,19514;1,10007;75;5;"Schwarzerden";"Tschernosem";3,666;4497988,098;5733593,55
"113";2996;425009;9265;420000;"Grube";"Siedlung";"undat.";NA;NA;85,70262;1,04435;1,18526;75;5;"Schwarzerden";"Tschernosem";0,441;4497958,585;5733581,019
"114";2999;425015;9266;420000;"Grube";"Siedlung";"undat.";NA;NA;85,69884;1,03992;1,10007;75;5;"Schwarzerden";"Tschernosem";2,18;4497974,088;5733589,048
"115";3000;425016;9267;420000;"Grube";"Siedlung";"undat.";NA;NA;85,86118;1,12988;1,10007;75;5;"Schwarzerden";"Tschernosem";2,98;4497980,995;5733585,623
"116";3001;425018;9268;420000;"Grube";"Siedlung";"undat.";NA;NA;85,99883;1,19514;1,10007;75;5;"Schwarzerden";"Tschernosem";0,373;4497987,669;5733589,36
"117";3002;425021;9269;420000;"Grube";"Siedlung";"undat.";NA;NA;85,69884;1,03992;1,10007;75;5;"Schwarzerden";"Tschernosem";0,178;4497973,788;5733586,746
"118";3006;426001;9272;420000;"Grube";"Siedlung";"Eisenzeit";"aelter";"Hausurnenkultur";86,41782;1,48297;1,05962;75;5;"Schwarzerden";"Tschernosem";2,594;4497973,642;5733554,618
"119";3041;427001;9274;420000;"Grube";"Siedlung";"undat.";NA;NA;86,30224;1,43315;1,18474;75;5;"Schwarzerden";"Tschernosem";1,014;4497958,607;5733548,178
"120";3043;427003;9303;420000;"Grabbefund";"Graeberfeld";"Eisenzeit";"aelter";"Hausurnenkultur";86,30224;1,43315;1,18474;75;5;"Schwarzerden";"Tschernosem";2,34;4497957,631;5733553,438
"121";240;3025;8536;350000;"Grube";"Siedlung";"undat.";NA;NA;91,50644;0,41362;0,19959;78;5;"Schwarzerden";"Tschernosem";0,621;4496309,442;5733655,181
"122";241;3026;8537;350000;"Grube";"Siedlung";"undat.";NA;NA;91,43913;0,41456;0,24413;78;5;"Schwarzerden";"Tschernosem";0,66;4496325,496;5733661,071
"123";3701;345;16913;520000;"Grube";"Siedlung";"undat.";NA;NA;84,85571;1,01581;0,51175;81;3;"Stauwasserbden";"Humuspseudogley";0,201;4500726,958;5733337,181
"124";3702;346;16914;520000;"Grube";"Siedlung";"undat.";NA;NA;84,78758;0,91047;0,51175;81;3;"Stauwasserbden";"Humuspseudogley";0,74;4500738,313;5733325,127
"125";3705;298;16917;520000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,47981;1,56252;0,38882;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,152;4500667,749;5733346,787
"126";3706;299;16918;520000;"sonstiger Befund";"unklar";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,47981;1,56252;0,38882;81;5;"Schwarzerden";"Braunerde-Tschernosem";6,934;4500669,179;5733345,719
"127";3707;296;16919;520000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,55692;1,58382;0,38882;81;5;"Schwarzerden";"Braunerde-Tschernosem";29,01;4500665,765;5733342,622
"128";3708;297;16920;520000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,55692;1,58382;0,38882;81;5;"Schwarzerden";"Braunerde-Tschernosem";29,01;4500666,566;5733342,669
"129";3709;294;16921;520000;"sonstiger Befund";"unklar";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,55692;1,58382;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";29,01;4500665,633;5733338,691
"130";3710;295;16922;520000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,55692;1,58382;0,38882;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,197;4500665,289;5733343,053
"131";3711;292;16923;520000;"sonstiger Befund";"unklar";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,61044;1,58062;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";1,943;4500668,335;5733332,174
"132";3712;293;16924;520000;"sonstiger Befund";"unklar";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,55692;1,58382;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";29,01;4500665,717;5733338,494
"133";3713;290;16925;520000;"Grube";"Siedlung";"undat.";NA;NA;85,61044;1,58062;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,807;4500670,1;5733329,668
"134";3714;291;16926;520000;"Grube";"Siedlung";"undat.";NA;NA;85,61044;1,58062;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,703;4500671,411;5733330,562
"135";3715;270;16927;520000;"Pfostengrube";"Siedlung";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,55478;1,56212;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,248;4500663,762;5733337,508
"136";3722;277;16934;520000;"Grabgrube";"Graeberfeld";"undat.";NA;NA;85,55692;1,58382;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";2,311;4500673,046;5733337,906
"137";3716;271;16928;520000;"Urne";"Graeberfeld";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,54506;1,59222;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";5,525;4500676,162;5733337,443
"138";3717;272;16929;520000;"Brandbestattung";"Graeberfeld";"Bronzezeit";"spaet";"Saalemuendungsgruppe";85,60891;1,59872;0,2884;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,816;4500681,019;5733334,738
"139";3718;273;16930;520000;"Tierbestattung";"unklar";"Neolithikum";"mittel";"Kugelamphorenkultur";85,54506;1,59222;0,2884;81;5;"Schwarzerden";"Braunerde-Tschernosem";9,297;4500681,117;5733338,058
"140";3719;274;16931;520000;"Grabgrube";"Graeberfeld";"undat.";NA;NA;85,54506;1,59222;0,41001;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,684;4500683,01;5733341,314
"141";3720;275;16932;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,54506;1,59222;0,41001;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,197;4500680,503;5733340,146
"142";3721;276;16933;520000;"Grube";"Siedlung";"undat.";NA;NA;85,61044;1,58062;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";1,74;4500674,27;5733332,677
"143";3733;104;16945;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,56853;1,27161;0,39922;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,186;4500648,753;5733275,115
"144";3723;278;16935;520000;"Grabgrube";"Graeberfeld";"undat.";NA;NA;85,54506;1,59222;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";3,639;4500676,106;5733339,8
"145";3724;279;16936;520000;"Grube";"Siedlung";"undat.";NA;NA;85,61044;1,58062;0,27355;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,6;4500665,296;5733329,973
"146";3727;108;16939;520000;"Grube";"Siedlung";"undat.";NA;NA;85,59827;1,33327;0,24456;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,877;4500668,889;5733278,819
"147";3728;109;16940;520000;"Graben";"unklar";"undat.";NA;NA;85,5579;1,23232;0,24456;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,586;4500671,879;5733272,724
"148";3729;102;16941;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,56853;1,27161;0,39922;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,223;4500647,838;5733279,077
"149";3730;103;16942;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,56853;1,27161;0,39922;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,146;4500647,77;5733275,214
"150";3732;107;16944;520000;"Grube";"Siedlung";"undat.";NA;NA;85,5692;1,22838;0,24456;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,973;4500663,31;5733274,524
"151";3734;105;16946;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,56072;1,20493;0,39922;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,131;4500649,936;5733273,976
"152";3738;99;16950;520000;"Graben";"unklar";"undat.";NA;NA;85,58313;1,32831;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,691;4500636,555;5733295,855
"153";3739;98;16951;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,56789;1,29712;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,246;4500634,362;5733296,263
"154";3740;91;16952;520000;"Grube";"Siedlung";"undat.";NA;NA;85,5527;1,24025;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,754;4500642,021;5733290,679
"155";3741;90;16953;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,5527;1,24025;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,047;4500643,991;5733290,076
"156";3742;93;16954;520000;"Grube";"Siedlung";"undat.";NA;NA;85,52863;1,20087;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,652;4500634,026;5733292,282
"157";3743;92;16955;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,52863;1,20087;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,09;4500631,639;5733293,504
"158";3744;95;16956;520000;"Grube";"Siedlung";"undat.";NA;NA;85,56789;1,29712;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,527;4500632,814;5733298,035
"159";3745;94;16957;520000;"Pfostengrube";"Siedlung";"undat.";NA;NA;85,56789;1,29712;0,31437;81;5;"Schwarzerden";"Braunerde-Tschernosem";0,111;4500633,528;5733298,593
