geometry_p-key,befundnummer,befund_id,flaeche_id,befundtyp,befundart,epoche,abschnitt,kultur,dgm10doarf,Hoehe-ueber-tiefenlinie,neigung,az,aepot,bodenklasse,bodentyp,area,X,Y
4896,942,18108,520000,sonstiger Siedlungsbefund,Siedlung,Bronzezeit,spaet,,"83,88106","1,15459","0,63513",62,3,Stauwasserbden,Humuspseudogley,"0,059","4500905,22900","5733413,17000"
4896,942,18108,520000,sonstiger Siedlungsbefund,Siedlung,Eisenzeit,,,"83,88106","1,15459","0,63513",62,3,Stauwasserbden,Humuspseudogley,"0,059","4500905,22900","5733413,17000"
4973,1340,18185,520000,Grube,Siedlung,Bronzezeit,spaet,,"83,86966","1,19242","0,91693",62,3,Stauwasserbden,Humuspseudogley,"1,379","4500920,18700","5733412,08500"
4973,1340,18185,520000,Grube,Siedlung,Eisenzeit,,,"83,86966","1,19242","0,91693",62,3,Stauwasserbden,Humuspseudogley,"1,379","4500920,18700","5733412,08500"
4974,1341,18186,520000,Grube,Siedlung,Bronzezeit,spaet,,"83,86966","1,19242","0,63513",62,3,Stauwasserbden,Humuspseudogley,"0,916","4500919,68900","5733413,27200"
4974,1341,18186,520000,Grube,Siedlung,Eisenzeit,,,"83,86966","1,19242","0,63513",62,3,Stauwasserbden,Humuspseudogley,"0,916","4500919,68900","5733413,27200"
5122,1797,18334,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,08846","0,81764","0,25034",62,3,Stauwasserbden,Humuspseudogley,"0,977","4500828,87400","5733382,62000"
5122,1797,18334,520000,Grube,Siedlung,Eisenzeit,,,"84,08846","0,81764","0,25034",62,3,Stauwasserbden,Humuspseudogley,"0,977","4500828,87400","5733382,62000"
5123,1796,18335,520000,Pfostengrube,Siedlung,undat.,,,"84,08846","0,81764","0,25034",62,3,Stauwasserbden,Humuspseudogley,"0,146","4500827,95000","5733382,64300"
5187,1381,18399,520000,Grube,Siedlung,Eisenzeit,aelter,,"84,10275","1,09832","0,36725",62,3,Stauwasserbden,Humuspseudogley,"1,568","4500849,40800","5733409,81700"
5210,520007,18422,520000,Pfostenbau,Siedlung,Eisenzeit,,,"84,12258","1,01582","0,25034",62,3,Stauwasserbden,Humuspseudogley,"11,764","4500838,82600","5733398,98600"
5215,520008,18427,520000,Pfostenbau,Siedlung,Eisenzeit,,,"83,97524","1,04522","0,42876",62,3,Stauwasserbden,Humuspseudogley,"40,135","4500879,01500","5733403,25800"
1149,11048,6663,280000,Hocker,Graeberfeld,Neolithikum,spaet,Schnurkeramik,"92,94336","5,51888","0,25143",66,5,Schwarzerden,Tschernosem,"1,635","4494861,37200","5735224,37400"
1171,11075,8727,280000,Grube,Siedlung,undat.,,,"92,93839","5,52991","0,25143",66,5,Schwarzerden,Tschernosem,"0,188","4494861,36400","5735236,43900"
1206,11132,8732,280000,Grube,Siedlung,undat.,,,"92,89796","5,44915","0,24077",66,5,Schwarzerden,Tschernosem,"0,840","4494884,63500","5735222,12100"
7777,11036,6644,280000,Graben,unklar,Neolithikum,mittel,Baalberge,"92,93839","5,52991","0,23868",66,5,Schwarzerden,Tschernosem,"27,443","4494862,20900","5735242,80900"
1881,30179,5715,40000,Vorratsgrube,Siedlung,Bronzezeit,spaet,,"77,52933","6,21658","0,91061",71,5,Schwarzerden,Tschernosem,"0,766","4490997,55600","5738720,99700"
1780,30122,6083,40000,Pfostengrube,Siedlung,undat.,,,"77,28869","6,03367","0,89133",71,5,Schwarzerden,Tschernosem,"0,102","4490988,94600","5738698,19400"
1862,30168,8004,40000,Hocker,Graeberfeld,Neolithikum,spaet,Glockenbecher,"77,37773","6,08530","0,91061",71,5,Schwarzerden,Tschernosem,"7,934","4491011,52000","5738726,74400"
1863,30169,8161,40000,Ofen,Siedlung,Bronzezeit,spaet,,"77,37773","6,08530","0,91061",71,5,Schwarzerden,Tschernosem,"2,043","4491005,54700","5738729,37100"
1765,30116,8859,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,29120","6,03143","0,95681",71,5,Schwarzerden,Tschernosem,"0,615","4490999,15800","5738708,17400"
1772,30119,8861,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,29120","6,03143","0,95681",71,5,Schwarzerden,Tschernosem,"0,746","4490996,56400","5738705,76500"
1873,30174,8901,40000,Grube,Siedlung,undat.,,,"77,29120","6,03143","0,95681",71,5,Schwarzerden,Tschernosem,"0,855","4490996,07000","5738710,42500"
1865,30170,8902,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,52933","6,21658","0,91061",71,5,Schwarzerden,Tschernosem,"3,090","4491001,82200","5738722,00900"
1870,30173,8904,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,40220","6,12080","0,95681",71,5,Schwarzerden,Tschernosem,"0,770","4490994,49300","5738711,27200"
1867,30171,8905,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,52933","6,21658","0,95681",71,5,Schwarzerden,Tschernosem,"1,078","4491001,67000","5738715,89800"
1882,30180,8917,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,40220","6,12080","0,95681",71,5,Schwarzerden,Tschernosem,"1,813","4490987,96600","5738706,67800"
1868,30172,8906,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,40220","6,12080","0,95681",71,5,Schwarzerden,Tschernosem,"1,553","4490994,99000","5738714,36500"
1884,30181,8919,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,37773","6,08530","0,91061",71,5,Schwarzerden,Tschernosem,"1,707","4491006,69100","5738729,97200"
1875,30176,8911,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,40220","6,12080","0,95681",71,5,Schwarzerden,Tschernosem,"0,920","4490991,51200","5738710,82300"
1877,30177,8912,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,40220","6,12080","0,95681",71,5,Schwarzerden,Tschernosem,"1,313","4490991,00500","5738708,49900"
1879,30178,8914,40000,Grube,Siedlung,Bronzezeit,spaet,,"77,40220","6,12080","0,95681",71,5,Schwarzerden,Tschernosem,"0,338","4490991,27400","5738705,03300"
3011,426006,6416,420000,Pfostengrube,Siedlung,Eisenzeit,,,"86,11120","1,31213","1,05962",75,5,Schwarzerden,Tschernosem,"0,145","4497963,99500","5733556,72500"
3011,426006,6416,420000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"86,11120","1,31213","1,05962",75,5,Schwarzerden,Tschernosem,"0,145","4497963,99500","5733556,72500"
3024,426025,6417,420000,Pfostengrube,Siedlung,undat.,,,"86,41782","1,48297","1,05962",75,5,Schwarzerden,Tschernosem,"0,043","4497972,13200","5733553,29300"
3032,426056,6418,420000,Pfostengrube,Siedlung,undat.,,,"85,75057","1,08565","1,24269",75,5,Schwarzerden,Tschernosem,"0,035","4497954,86400","5733563,79400"
3033,426062,6422,420000,Pfostengrube,Siedlung,undat.,,,"85,92386","1,19499","1,24269",75,5,Schwarzerden,Tschernosem,"0,029","4497956,21700","5733566,50000"
3035,426066,6427,420000,Pfostengrube,Siedlung,undat.,,,"86,11120","1,31213","1,24269",75,5,Schwarzerden,Tschernosem,"0,131","4497959,27900","5733560,05300"
3036,426067,6428,420000,Pfostengrube,Siedlung,undat.,,,"85,53984","0,94811","1,24269",75,5,Schwarzerden,Tschernosem,"0,016","4497951,52700","5733566,16100"
3039,426083,7382,420000,Pfostengrube,Siedlung,undat.,,,"85,75057","1,08565","1,24269",75,5,Schwarzerden,Tschernosem,"0,045","4497948,91200","5733561,44300"
3018,426016,7390,420000,Pfostengrube,Siedlung,undat.,,,"86,30224","1,43315","1,18474",75,5,Schwarzerden,Tschernosem,"0,045","4497957,33100","5733554,71800"
3020,426018,7391,420000,Pfostengrube,Siedlung,undat.,,,"86,30224","1,43315","1,18474",75,5,Schwarzerden,Tschernosem,"0,004","4497955,58800","5733554,84300"
3025,426026,7392,420000,Pfostengrube,Siedlung,undat.,,,"86,41782","1,48297","1,05962",75,5,Schwarzerden,Tschernosem,"0,031","4497969,75700","5733553,32600"
3026,426027,7393,420000,Pfostengrube,Siedlung,undat.,,,"86,41782","1,48297","1,05962",75,5,Schwarzerden,Tschernosem,"0,037","4497972,75100","5733553,43400"
3027,426034,7394,420000,Pfostengrube,Siedlung,undat.,,,"86,23991","1,37360","1,05962",75,5,Schwarzerden,Tschernosem,"0,041","4497970,04300","5733559,03600"
3028,426036,7395,420000,Pfostengrube,Siedlung,undat.,,,"86,23991","1,37360","1,05962",75,5,Schwarzerden,Tschernosem,"0,025","4497970,56000","5733559,26500"
3029,426039,7396,420000,Pfostengrube,Siedlung,undat.,,,"86,23991","1,37360","1,11730",75,5,Schwarzerden,Tschernosem,"0,072","4497966,70400","5733560,11500"
3030,426041,7397,420000,Pfostengrube,Siedlung,undat.,,,"86,23991","1,37360","1,11730",75,5,Schwarzerden,Tschernosem,"0,047","4497967,03900","5733561,52100"
3031,426055,7398,420000,Pfostengrube,Siedlung,undat.,,,"86,11120","1,31213","1,24269",75,5,Schwarzerden,Tschernosem,"0,031","4497957,10000","5733561,41400"
3037,426072,7399,420000,Pfostengrube,Siedlung,undat.,,,"85,92386","1,19499","1,24269",75,5,Schwarzerden,Tschernosem,"0,037","4497955,91200","5733565,43100"
3038,426077,7400,420000,Pfostengrube,Siedlung,undat.,,,"86,11120","1,31213","1,18474",75,5,Schwarzerden,Tschernosem,"0,082","4497958,65500","5733559,76900"
2997,425010,7620,420000,Grube,Siedlung,undat.,,,"85,70262","1,04435","1,18526",75,5,Schwarzerden,Tschernosem,"0,180","4497958,90000","5733580,22300"
3015,426011,7628,420000,,unklar,Eisenzeit,aelter,,"86,06604","1,26839","1,11730",75,5,Schwarzerden,Tschernosem,"6,318","4497966,89600","5733566,01400"
3019,426017,7629,420000,Pfostengrube,Siedlung,undat.,,,"86,30224","1,43315","1,18474",75,5,Schwarzerden,Tschernosem,"0,016","4497956,71800","5733554,70500"
2986,424023,8076,420000,Grube,Siedlung,undat.,,,"85,86118","1,12988","1,10007",75,5,Schwarzerden,Tschernosem,"0,980","4497980,67400","5733594,82300"
2970,424002,8069,420000,Grube,Siedlung,undat.,,,"85,99883","1,19514","1,10007",75,5,Schwarzerden,Tschernosem,"1,160","4497993,53700","5733592,19500"
2971,424003,8072,420000,Grube,Siedlung,undat.,,,"85,99883","1,19514","1,10007",75,5,Schwarzerden,Tschernosem,"3,666","4497988,09800","5733593,55000"
2996,425009,9265,420000,Grube,Siedlung,undat.,,,"85,70262","1,04435","1,18526",75,5,Schwarzerden,Tschernosem,"0,441","4497958,58500","5733581,01900"
2999,425015,9266,420000,Grube,Siedlung,undat.,,,"85,69884","1,03992","1,10007",75,5,Schwarzerden,Tschernosem,"2,180","4497974,08800","5733589,04800"
3000,425016,9267,420000,Grube,Siedlung,undat.,,,"85,86118","1,12988","1,10007",75,5,Schwarzerden,Tschernosem,"2,980","4497980,99500","5733585,62300"
3001,425018,9268,420000,Grube,Siedlung,undat.,,,"85,99883","1,19514","1,10007",75,5,Schwarzerden,Tschernosem,"0,373","4497987,66900","5733589,36000"
3002,425021,9269,420000,Grube,Siedlung,undat.,,,"85,69884","1,03992","1,10007",75,5,Schwarzerden,Tschernosem,"0,178","4497973,78800","5733586,74600"
3006,426001,9272,420000,Grube,Siedlung,Eisenzeit,aelter,,"86,41782","1,48297","1,05962",75,5,Schwarzerden,Tschernosem,"2,594","4497973,64200","5733554,61800"
3041,427001,9274,420000,Grube,Siedlung,undat.,,,"86,30224","1,43315","1,18474",75,5,Schwarzerden,Tschernosem,"1,014","4497958,60700","5733548,17800"
3043,427003,9303,420000,Grabbefund,Graeberfeld,Eisenzeit,aelter,Hausurnenkultur,"86,30224","1,43315","1,18474",75,5,Schwarzerden,Tschernosem,"2,340","4497957,63100","5733553,43800"
240,3025,8536,350000,Grube,Siedlung,undat.,,,"91,50644","0,41362","0,19959",78,5,Schwarzerden,Tschernosem,"0,621","4496309,44200","5733655,18100"
241,3026,8537,350000,Grube,Siedlung,undat.,,,"91,43913","0,41456","0,24413",78,5,Schwarzerden,Tschernosem,"0,660","4496325,49600","5733661,07100"
3701,345,16913,520000,Grube,Siedlung,undat.,,,"84,85571","1,01581","0,51175",81,3,Stauwasserbden,Humuspseudogley,"0,201","4500726,95800","5733337,18100"
3702,346,16914,520000,Grube,Siedlung,undat.,,,"84,78758","0,91047","0,51175",81,3,Stauwasserbden,Humuspseudogley,"0,740","4500738,31300","5733325,12700"
3703,348,16915,520000,Graben,unklar,Bronzezeit,spaet,,"84,78758","0,91047","0,68539",81,3,Stauwasserbden,Humuspseudogley,"0,463","4500742,66600","5733325,34800"
3703,348,16915,520000,Graben,unklar,Eisenzeit,,,"84,78758","0,91047","0,68539",81,3,Stauwasserbden,Humuspseudogley,"0,463","4500742,66600","5733325,34800"
3704,349,16916,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,71825","0,80146","0,68539",81,3,Stauwasserbden,Humuspseudogley,"1,047","4500745,31000","5733317,02200"
3704,349,16916,520000,Grube,Siedlung,Eisenzeit,,,"84,71825","0,80146","0,68539",81,3,Stauwasserbden,Humuspseudogley,"1,047","4500745,31000","5733317,02200"
3705,298,16917,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"85,47981","1,56252","0,38882",81,5,Schwarzerden,Braunerde-Tschernosem,"0,152","4500667,74900","5733346,78700"
3706,299,16918,520000,sonstiger Befund,unklar,Bronzezeit,spaet,Saalemuendungsgruppe,"85,47981","1,56252","0,38882",81,5,Schwarzerden,Braunerde-Tschernosem,"6,934","4500669,17900","5733345,71900"
3707,296,16919,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"85,55692","1,58382","0,38882",81,5,Schwarzerden,Braunerde-Tschernosem,"29,010","4500665,76500","5733342,62200"
3708,297,16920,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"85,55692","1,58382","0,38882",81,5,Schwarzerden,Braunerde-Tschernosem,"29,010","4500666,56600","5733342,66900"
3709,294,16921,520000,sonstiger Befund,unklar,Bronzezeit,spaet,Saalemuendungsgruppe,"85,55692","1,58382","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"29,010","4500665,63300","5733338,69100"
5008,1649,18220,520000,Urne,Graeberfeld,Bronzezeit,spaet,,"85,59196","1,41396","0,53176",81,5,Schwarzerden,Braunerde-Tschernosem,"1,992","4500720,86700","5733289,74200"
5008,1649,18220,520000,Urne,Graeberfeld,Eisenzeit,,,"85,59196","1,41396","0,53176",81,5,Schwarzerden,Braunerde-Tschernosem,"1,992","4500720,86700","5733289,74200"
3710,295,16922,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"85,55692","1,58382","0,38882",81,5,Schwarzerden,Braunerde-Tschernosem,"0,197","4500665,28900","5733343,05300"
3711,292,16923,520000,sonstiger Befund,unklar,Bronzezeit,spaet,Saalemuendungsgruppe,"85,61044","1,58062","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"1,943","4500668,33500","5733332,17400"
3712,293,16924,520000,sonstiger Befund,unklar,Bronzezeit,spaet,Saalemuendungsgruppe,"85,55692","1,58382","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"29,010","4500665,71700","5733338,49400"
3713,290,16925,520000,Grube,Siedlung,undat.,,,"85,61044","1,58062","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"0,807","4500670,10000","5733329,66800"
3714,291,16926,520000,Grube,Siedlung,undat.,,,"85,61044","1,58062","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"0,703","4500671,41100","5733330,56200"
3715,270,16927,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,Saalemuendungsgruppe,"85,55478","1,56212","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"0,248","4500663,76200","5733337,50800"
3722,277,16934,520000,Grabgrube,Graeberfeld,undat.,,,"85,55692","1,58382","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"2,311","4500673,04600","5733337,90600"
3716,271,16928,520000,Urne,Graeberfeld,Bronzezeit,spaet,Saalemuendungsgruppe,"85,54506","1,59222","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"5,525","4500676,16200","5733337,44300"
3717,272,16929,520000,Brandbestattung,Graeberfeld,Bronzezeit,spaet,Saalemuendungsgruppe,"85,60891","1,59872","0,28840",81,5,Schwarzerden,Braunerde-Tschernosem,"0,816","4500681,01900","5733334,73800"
3718,273,16930,520000,Tierbestattung,unklar,Neolithikum,mittel,Kugelamphorenkultur,"85,54506","1,59222","0,28840",81,5,Schwarzerden,Braunerde-Tschernosem,"9,297","4500681,11700","5733338,05800"
3719,274,16931,520000,Grabgrube,Graeberfeld,undat.,,,"85,54506","1,59222","0,41001",81,5,Schwarzerden,Braunerde-Tschernosem,"0,684","4500683,01000","5733341,31400"
3720,275,16932,520000,Pfostengrube,Siedlung,undat.,,,"85,54506","1,59222","0,41001",81,5,Schwarzerden,Braunerde-Tschernosem,"0,197","4500680,50300","5733340,14600"
3721,276,16933,520000,Grube,Siedlung,undat.,,,"85,61044","1,58062","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"1,740","4500674,27000","5733332,67700"
3733,104,16945,520000,Pfostengrube,Siedlung,undat.,,,"85,56853","1,27161","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,186","4500648,75300","5733275,11500"
3723,278,16935,520000,Grabgrube,Graeberfeld,undat.,,,"85,54506","1,59222","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"3,639","4500676,10600","5733339,80000"
3724,279,16936,520000,Grube,Siedlung,undat.,,,"85,61044","1,58062","0,27355",81,5,Schwarzerden,Braunerde-Tschernosem,"0,600","4500665,29600","5733329,97300"
3727,108,16939,520000,Grube,Siedlung,undat.,,,"85,59827","1,33327","0,24456",81,5,Schwarzerden,Braunerde-Tschernosem,"0,877","4500668,88900","5733278,81900"
3728,109,16940,520000,Graben,unklar,undat.,,,"85,55790","1,23232","0,24456",81,5,Schwarzerden,Braunerde-Tschernosem,"0,586","4500671,87900","5733272,72400"
3729,102,16941,520000,Pfostengrube,Siedlung,undat.,,,"85,56853","1,27161","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,223","4500647,83800","5733279,07700"
3730,103,16942,520000,Pfostengrube,Siedlung,undat.,,,"85,56853","1,27161","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,146","4500647,77000","5733275,21400"
3731,106,16943,520000,Grube,Siedlung,Bronzezeit,spaet,,"85,60835","1,32722","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,338","4500658,29500","5733280,22900"
3731,106,16943,520000,Grube,Siedlung,Eisenzeit,,,"85,60835","1,32722","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,338","4500658,29500","5733280,22900"
3732,107,16944,520000,Grube,Siedlung,undat.,,,"85,56920","1,22838","0,24456",81,5,Schwarzerden,Braunerde-Tschernosem,"0,973","4500663,31000","5733274,52400"
3734,105,16946,520000,Pfostengrube,Siedlung,undat.,,,"85,56072","1,20493","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,131","4500649,93600","5733273,97600"
3738,99,16950,520000,Graben,unklar,undat.,,,"85,58313","1,32831","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,691","4500636,55500","5733295,85500"
3739,98,16951,520000,Pfostengrube,Siedlung,undat.,,,"85,56789","1,29712","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,246","4500634,36200","5733296,26300"
3740,91,16952,520000,Grube,Siedlung,undat.,,,"85,55270","1,24025","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,754","4500642,02100","5733290,67900"
3741,90,16953,520000,Pfostengrube,Siedlung,undat.,,,"85,55270","1,24025","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,047","4500643,99100","5733290,07600"
3742,93,16954,520000,Grube,Siedlung,undat.,,,"85,52863","1,20087","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,652","4500634,02600","5733292,28200"
3743,92,16955,520000,Pfostengrube,Siedlung,undat.,,,"85,52863","1,20087","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,090","4500631,63900","5733293,50400"
3744,95,16956,520000,Grube,Siedlung,undat.,,,"85,56789","1,29712","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,527","4500632,81400","5733298,03500"
3745,94,16957,520000,Pfostengrube,Siedlung,undat.,,,"85,56789","1,29712","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,111","4500633,52800","5733298,59300"
3746,97,16958,520000,Pfostengrube,Siedlung,undat.,,,"85,52863","1,20087","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"0,070","4500629,86500","5733294,91800"
3747,96,16959,520000,Grube,Siedlung,undat.,,,"85,56789","1,29712","0,31437",81,5,Schwarzerden,Braunerde-Tschernosem,"1,074","4500634,00600","5733297,81200"
3748,1621,16960,520000,Pfostengrube,Siedlung,undat.,,,"85,61191","1,46043","0,37863",81,5,Schwarzerden,Braunerde-Tschernosem,"0,150","4500701,01400","5733296,37100"
3749,1620,16961,520000,Grube,Siedlung,Bronzezeit,spaet,,"85,53488","1,25703","0,43211",81,5,Schwarzerden,Braunerde-Tschernosem,"0,889","4500714,00100","5733270,59900"
3749,1620,16961,520000,Grube,Siedlung,Eisenzeit,,,"85,53488","1,25703","0,43211",81,5,Schwarzerden,Braunerde-Tschernosem,"0,889","4500714,00100","5733270,59900"
3750,1626,16962,520000,Grube,Siedlung,undat.,,,"85,24009","1,47298","0,92348",81,5,Schwarzerden,Braunerde-Tschernosem,"0,283","4500609,88300","5733403,34500"
3751,1625,16963,520000,sonstiger Befund,unklar,Neolithikum,spaet,Schnurkeramik,"85,24009","1,47298","0,92348",81,5,Schwarzerden,Braunerde-Tschernosem,"0,779","4500609,49300","5733402,56900"
3752,1624,16964,520000,Ofen,Siedlung,Neolithikum,spaet,Schnurkeramik,"85,24009","1,47298","0,92348",81,5,Schwarzerden,Braunerde-Tschernosem,"1,764","4500608,19000","5733403,72900"
3754,559,16966,520000,Pfostengrube,Siedlung,undat.,,,"84,24092","0,77706","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,166","4500685,33600","5733433,50200"
3755,558,16967,520000,Pfostengrube,Siedlung,undat.,,,"84,27612","0,78710","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,305","4500684,34000","5733433,92700"
3756,555,16968,520000,Pfostengrube,Siedlung,undat.,,,"83,95098","0,58958","0,63556",81,3,Stauwasserbden,Humuspseudogley,"0,586","4500677,41600","5733445,56000"
3757,554,16969,520000,Pfostengrube,Siedlung,undat.,,,"84,16032","0,71564","0,63556",81,3,Stauwasserbden,Humuspseudogley,"0,256","4500676,00200","5733444,54300"
3758,557,16970,520000,Pfostengrube,Siedlung,undat.,,,"83,95098","0,58958","0,63556",81,3,Stauwasserbden,Humuspseudogley,"0,084","4500678,95000","5733448,72200"
3759,556,16971,520000,Pfostengrube,Siedlung,undat.,,,"83,95098","0,58958","0,63556",81,3,Stauwasserbden,Humuspseudogley,"0,111","4500678,11200","5733447,33600"
